uid,trial,subAge,block_id,subSex,session,block,tid,response,rt,correct,target_color,target_sex,correctResponse
17,12,30,17,f,1,1,1692,1,299,1,1,2,1
17,13,30,17,f,1,1,1693,2,811,1,1,2,2
17,14,30,17,f,1,1,1694,6,1737,1,1,2,6
17,15,30,17,f,1,1,1695,5,1633,0,1,2,4
17,16,30,17,f,1,1,1696,9,320,1,1,2,9
17,17,30,17,f,1,1,1697,1,541,0,1,2,6
17,18,30,17,f,1,1,1698,6,592,1,1,2,6
17,19,30,17,f,1,1,1699,6,783,1,1,2,6
17,20,30,17,f,1,1,1700,9,715,0,1,2,2
17,21,30,17,f,1,1,1701,5,1470,0,1,2,2
17,22,30,17,f,1,1,1702,9,533,1,1,2,9
17,23,30,17,f,1,1,1703,2,740,0,1,2,6
17,24,30,17,f,1,1,1704,3,547,0,1,2,6
17,25,30,17,f,1,1,1705,1,576,0,1,2,5
17,26,30,17,f,1,1,1706,8,809,1,1,2,8
17,27,30,17,f,1,1,1707,7,863,0,1,2,6
17,28,30,17,f,1,1,1708,7,831,1,1,2,7
17,29,30,17,f,1,1,1709,2,548,1,1,2,2
17,30,30,17,f,1,1,1710,6,558,1,1,2,6
17,31,30,17,f,1,1,1711,5,849,1,1,2,5
17,32,30,17,f,1,1,1712,9,1764,1,1,2,9
17,33,30,17,f,1,1,1713,7,465,1,1,2,7
17,34,30,17,f,1,1,1714,6,501,1,1,2,6
17,35,30,17,f,1,1,1715,5,1525,0,1,2,6
17,36,30,17,f,1,1,1716,9,764,1,1,2,9
17,37,30,17,f,1,1,1717,7,1451,0,1,2,8
17,38,30,17,f,1,1,1718,6,1521,0,1,2,5
17,39,30,17,f,1,1,1719,7,655,1,1,2,7
17,40,30,17,f,1,1,1720,3,387,1,1,2,3
17,41,30,17,f,1,1,1721,2,705,0,1,2,7
17,42,30,17,f,1,1,1722,8,549,1,1,2,8
17,43,30,17,f,1,1,1723,5,816,1,1,2,5
17,44,30,17,f,1,1,1724,4,593,1,1,2,4
17,45,30,17,f,1,1,1725,9,539,1,1,2,9
17,46,30,17,f,1,1,1726,2,436,1,1,2,2
17,47,30,17,f,1,1,1727,9,189,1,1,2,9
17,48,30,17,f,1,1,1728,7,1124,0,1,2,1
17,49,30,17,f,1,1,1729,6,357,1,1,2,6
17,50,30,17,f,1,1,1730,3,668,1,1,2,3
17,51,30,17,f,1,1,1731,1,346,1,1,2,1
17,52,30,17,f,1,1,1732,2,494,1,1,2,2
17,53,30,17,f,1,1,1733,6,1253,0,1,2,3
17,54,30,37,f,1,2,1734,2,693,0,1,2,5
17,55,30,37,f,1,2,1735,2,370,1,1,2,2
17,56,30,37,f,1,2,1736,6,442,1,1,2,6
17,57,30,37,f,1,2,1737,2,548,0,1,2,5
17,58,30,37,f,1,2,1738,4,791,1,1,2,4
17,59,30,37,f,1,2,1739,3,352,1,1,2,3
17,60,30,37,f,1,2,1740,3,416,1,1,2,3
17,61,30,37,f,1,2,1741,9,301,0,1,2,5
17,62,30,37,f,1,2,1742,4,550,0,1,2,6
17,63,30,37,f,1,2,1743,1,389,1,1,2,1
17,64,30,37,f,1,2,1744,8,402,1,1,2,8
17,65,30,37,f,1,2,1745,8,383,0,1,2,2
17,66,30,37,f,1,2,1746,1,482,0,1,2,2
17,67,30,37,f,1,2,1747,5,258,1,1,2,5
17,68,30,37,f,1,2,1748,8,99,1,1,2,8
17,69,30,37,f,1,2,1749,5,420,1,1,2,5
17,70,30,37,f,1,2,1750,5,396,1,1,2,5
17,71,30,37,f,1,2,1751,4,500,1,1,2,4
17,72,30,37,f,1,2,1752,4,497,1,1,2,4
17,73,30,37,f,1,2,1753,7,599,1,1,2,7
17,74,30,37,f,1,2,1754,4,245,1,1,2,4
17,75,30,37,f,1,2,1755,9,509,1,1,2,9
17,76,30,37,f,1,2,1756,4,679,1,1,2,4
17,77,30,37,f,1,2,1757,3,612,1,1,2,3
17,78,30,37,f,1,2,1758,4,736,0,1,2,5
17,79,30,37,f,1,2,1759,2,496,0,1,2,8
17,80,30,37,f,1,2,1760,5,414,0,1,2,3
17,81,30,37,f,1,2,1761,2,452,0,1,2,6
17,82,30,37,f,1,2,1762,8,877,1,1,2,8
17,83,30,37,f,1,2,1763,5,685,1,1,2,5
17,84,30,37,f,1,2,1764,1,859,0,1,2,9
17,85,30,37,f,1,2,1765,9,622,0,1,2,7
17,86,30,37,f,1,2,1766,2,574,0,1,2,4
17,87,30,37,f,1,2,1767,1,539,0,1,2,2
17,88,30,37,f,1,2,1768,7,720,1,1,2,7
17,89,30,37,f,1,2,1769,5,500,0,1,2,7
17,90,30,37,f,1,2,1770,3,863,0,1,2,5
17,91,30,37,f,1,2,1771,6,419,1,1,2,6
17,92,30,37,f,1,2,1772,9,883,0,1,2,8
17,93,30,37,f,1,2,1773,5,439,1,1,2,5
17,94,30,37,f,1,2,1774,9,361,0,1,2,2
17,95,30,37,f,1,2,1775,1,285,1,1,2,1
17,96,30,37,f,1,2,1776,3,598,1,1,2,3
17,97,30,37,f,1,2,1777,5,567,1,1,2,5
17,98,30,37,f,1,2,1778,6,332,1,1,2,6
17,99,30,37,f,1,2,1779,2,294,1,1,2,2
17,100,30,37,f,1,2,1780,8,703,0,1,2,7
17,101,30,37,f,1,2,1781,6,374,1,1,2,6
17,102,30,37,f,1,2,1782,1,241,1,1,2,1
17,103,30,37,f,1,2,1783,2,450,1,1,2,2
17,104,30,37,f,1,2,1784,7,408,1,1,2,7
17,105,30,37,f,1,2,1785,8,598,1,1,2,8
18,1,41,18,m,1,1,1786,8,7613,1,2,2,8
18,2,41,18,m,1,1,1787,6,11434,0,2,2,1
18,3,41,18,m,1,1,1788,4,492,1,2,2,4
18,4,41,18,m,1,1,1789,3,1178,1,2,2,3
18,5,41,18,m,1,1,1790,9,2635,1,2,2,9
18,6,41,18,m,1,1,1791,2,4448,0,2,2,7
18,7,41,18,m,1,1,1792,4,4021,1,2,2,4
18,8,41,18,m,1,1,1793,4,980,1,2,2,4
18,9,41,18,m,1,1,1794,4,843,1,2,2,4
18,10,41,18,m,1,1,1795,3,1069,1,2,2,3
18,11,41,18,m,1,1,1796,6,2917,1,2,2,6
18,12,41,18,m,1,1,1797,4,1187,1,2,2,4
18,13,41,18,m,1,1,1798,2,1148,0,2,2,9
18,14,41,18,m,1,1,1799,9,5695,0,2,2,6
18,15,41,18,m,1,1,1800,7,932,1,2,2,7
18,16,41,18,m,1,1,1801,4,952,1,2,2,4
18,17,41,18,m,1,1,1802,8,1109,1,2,2,8
18,18,41,18,m,1,1,1803,1,332,1,2,2,1
18,19,41,18,m,1,1,1804,2,547,1,2,2,2
18,20,41,18,m,1,1,1805,5,1150,1,2,2,5
18,21,41,18,m,1,1,1806,3,909,1,2,2,3
18,22,41,18,m,1,1,1807,7,1088,0,2,2,9
18,23,41,18,m,1,1,1808,4,1260,0,2,2,7
18,24,41,18,m,1,1,1809,7,1803,0,2,2,3
18,25,41,18,m,1,1,1810,7,851,1,2,2,7
18,26,41,18,m,1,1,1811,4,956,0,2,2,7
18,27,41,18,m,1,1,1812,8,436,1,2,2,8
18,28,41,18,m,1,1,1813,5,1227,1,2,2,5
18,29,41,18,m,1,1,1814,3,949,1,2,2,3
18,30,41,18,m,1,1,1815,8,564,1,2,2,8
18,31,41,18,m,1,1,1816,2,510,1,2,2,2
18,32,41,18,m,1,1,1817,7,957,0,2,2,1
18,33,41,18,m,1,1,1818,4,888,1,2,2,4
18,34,41,18,m,1,1,1819,6,1041,0,2,2,8
18,35,41,18,m,1,1,1820,9,2314,0,2,2,6
18,36,41,18,m,1,1,1821,5,554,1,2,2,5
18,37,41,18,m,1,1,1822,2,979,1,2,2,2
18,38,41,18,m,1,1,1823,2,1262,0,2,2,3
18,39,41,18,m,1,1,1824,1,1067,0,2,2,8
18,40,41,18,m,1,1,1825,3,710,1,2,2,3
18,41,41,18,m,1,1,1826,1,700,1,2,2,1
18,42,41,18,m,1,1,1827,2,721,0,2,2,4
18,43,41,18,m,1,1,1828,8,623,1,2,2,8
18,44,41,18,m,1,1,1829,3,770,1,2,2,3
18,45,41,18,m,1,1,1830,9,586,0,2,2,2
18,46,41,18,m,1,1,1831,1,834,0,2,2,6
18,47,41,18,m,1,1,1832,1,1361,1,2,2,1
18,48,41,18,m,1,1,1833,7,1252,0,2,2,8
18,49,41,18,m,1,1,1834,7,1012,1,2,2,7
18,50,41,18,m,1,1,1835,1,915,0,2,2,7
18,51,41,18,m,1,1,1836,1,1839,0,2,2,8
18,52,41,18,m,1,1,1837,2,561,1,2,2,2
18,53,41,18,m,1,1,1838,2,1043,0,2,2,3
18,54,41,38,m,1,2,1839,4,720,1,2,2,4
18,55,41,38,m,1,2,1840,3,1957,0,2,2,2
18,56,41,38,m,1,2,1841,3,1620,1,2,2,3
18,57,41,38,m,1,2,1842,5,2010,0,2,2,7
18,58,41,38,m,1,2,1843,3,1679,1,2,2,3
18,59,41,38,m,1,2,1844,3,581,1,2,2,3
18,60,41,38,m,1,2,1845,9,529,1,2,2,9
18,61,41,38,m,1,2,1846,8,662,1,2,2,8
18,62,41,38,m,1,2,1847,4,771,1,2,2,4
18,63,41,38,m,1,2,1848,1,608,1,2,2,1
18,64,41,38,m,1,2,1849,8,626,1,2,2,8
18,65,41,38,m,1,2,1850,2,737,1,2,2,2
18,66,41,38,m,1,2,1851,7,540,0,2,2,6
18,67,41,38,m,1,2,1852,3,555,1,2,2,3
18,68,41,38,m,1,2,1853,3,456,1,2,2,3
18,69,41,38,m,1,2,1854,4,1007,0,2,2,7
18,70,41,38,m,1,2,1855,5,703,1,2,2,5
18,71,41,38,m,1,2,1856,4,645,1,2,2,4
18,72,41,38,m,1,2,1857,1,2051,0,2,2,4
18,73,41,38,m,1,2,1858,3,1048,1,2,2,3
18,74,41,38,m,1,2,1859,1,756,1,2,2,1
18,75,41,38,m,1,2,1860,9,999,1,2,2,9
18,76,41,38,m,1,2,1861,1,1319,0,2,2,2
18,77,41,38,m,1,2,1862,1,752,1,2,2,1
18,78,41,38,m,1,2,1863,4,913,1,2,2,4
18,79,41,38,m,1,2,1864,9,691,1,2,2,9
18,80,41,38,m,1,2,1865,3,588,1,2,2,3
18,81,41,38,m,1,2,1866,7,862,0,2,2,9
18,82,41,38,m,1,2,1867,8,1548,0,2,2,7
18,83,41,38,m,1,2,1868,6,1469,0,2,2,8
18,84,41,38,m,1,2,1869,7,692,0,2,2,4
18,85,41,38,m,1,2,1870,3,487,1,2,2,3
18,86,41,38,m,1,2,1871,2,1879,0,2,2,4
18,87,41,38,m,1,2,1872,2,495,1,2,2,2
18,88,41,38,m,1,2,1873,4,1059,0,2,2,6
18,89,41,38,m,1,2,1874,5,892,0,2,2,6
18,90,41,38,m,1,2,1875,5,1491,1,2,2,5
18,91,41,38,m,1,2,1876,4,520,1,2,2,4
18,92,41,38,m,1,2,1877,6,667,1,2,2,6
18,93,41,38,m,1,2,1878,7,739,1,2,2,7
18,94,41,38,m,1,2,1879,6,759,1,2,2,6
18,95,41,38,m,1,2,1880,2,1066,0,2,2,3
18,96,41,38,m,1,2,1881,6,648,1,2,2,6
18,97,41,38,m,1,2,1882,6,2152,0,2,2,7
18,98,41,38,m,1,2,1883,6,675,1,2,2,6
18,99,41,38,m,1,2,1884,2,739,1,2,2,2
18,100,41,38,m,1,2,1885,2,1130,0,2,2,7
18,101,41,38,m,1,2,1886,9,1079,0,2,2,3
18,102,41,38,m,1,2,1887,1,749,1,2,2,1
18,103,41,38,m,1,2,1888,2,292,1,2,2,2
18,104,41,38,m,1,2,1889,7,1390,1,2,2,7
18,105,41,38,m,1,2,1890,8,686,1,2,2,8
19,1,22,19,f,1,1,1891,8,887,1,1,1,8
19,2,22,19,f,1,1,1892,1,1129,1,1,1,1
19,3,22,19,f,1,1,1893,9,831,1,1,1,9
19,4,22,19,f,1,1,1894,9,889,1,1,1,9
19,5,22,19,f,1,1,1895,8,2281,0,1,1,1
19,6,22,19,f,1,1,1896,9,1948,0,1,1,7
19,7,22,19,f,1,1,1897,4,884,1,1,1,4
19,8,22,19,f,1,1,1898,4,492,1,1,1,4
19,9,22,19,f,1,1,1899,4,621,1,1,1,4
19,10,22,19,f,1,1,1900,3,588,1,1,1,3
19,11,22,19,f,1,1,1901,5,926,0,1,1,6
19,12,22,19,f,1,1,1902,5,796,1,1,1,5
19,13,22,19,f,1,1,1903,5,1154,0,1,1,6
19,14,22,19,f,1,1,1904,7,623,1,1,1,7
19,15,22,19,f,1,1,1905,7,796,0,1,1,2
19,16,22,19,f,1,1,1906,2,629,1,1,1,2
19,17,22,19,f,1,1,1907,8,1368,0,1,1,7
19,18,22,19,f,1,1,1908,1,548,1,1,1,1
19,19,22,19,f,1,1,1909,4,644,1,1,1,4
19,20,22,19,f,1,1,1910,2,697,1,1,1,2
19,21,22,19,f,1,1,1911,3,778,1,1,1,3
19,22,22,19,f,1,1,1912,7,1813,0,1,1,8
19,23,22,19,f,1,1,1913,7,989,0,1,1,9
19,24,22,19,f,1,1,1914,5,591,1,1,1,5
19,25,22,19,f,1,1,1915,4,1452,0,1,1,2
19,26,22,19,f,1,1,1916,9,940,1,1,1,9
19,27,22,19,f,1,1,1917,8,948,1,1,1,8
19,28,22,19,f,1,1,1918,6,1235,0,1,1,7
19,29,22,19,f,1,1,1919,2,684,0,1,1,6
19,30,22,19,f,1,1,1920,9,530,1,1,1,9
19,31,22,19,f,1,1,1921,3,520,0,1,1,8
19,32,22,19,f,1,1,1922,2,444,1,1,1,2
19,33,22,19,f,1,1,1923,6,1296,1,1,1,6
19,34,22,19,f,1,1,1924,4,482,1,1,1,4
19,35,22,19,f,1,1,1925,4,531,1,1,1,4
19,36,22,19,f,1,1,1926,2,570,1,1,1,2
19,37,22,19,f,1,1,1927,4,1161,0,1,1,3
19,38,22,19,f,1,1,1928,7,884,1,1,1,7
19,39,22,19,f,1,1,1929,3,516,0,1,1,7
19,40,22,19,f,1,1,1930,4,509,0,1,1,9
19,41,22,19,f,1,1,1931,1,679,0,1,1,6
19,42,22,19,f,1,1,1932,1,593,1,1,1,1
19,43,22,19,f,1,1,1933,7,1453,0,1,1,8
19,44,22,19,f,1,1,1934,1,528,0,1,1,7
19,45,22,19,f,1,1,1935,2,821,0,1,1,6
19,46,22,19,f,1,1,1936,1,444,1,1,1,1
19,47,22,19,f,1,1,1937,9,356,1,1,1,9
19,48,22,19,f,1,1,1938,4,1252,0,1,1,7
19,49,22,19,f,1,1,1939,5,700,0,1,1,1
19,50,22,19,f,1,1,1940,4,939,0,1,1,3
19,51,22,19,f,1,1,1941,3,149,1,1,1,3
19,52,22,19,f,1,1,1942,9,1012,0,1,1,3
19,53,22,19,f,1,1,1943,1,638,1,1,1,1
19,54,22,39,f,1,2,1944,5,971,1,1,1,5
19,55,22,39,f,1,2,1945,6,588,1,1,1,6
19,56,22,39,f,1,2,1946,6,479,1,1,1,6
19,57,22,39,f,1,2,1947,9,742,1,1,1,9
19,58,22,39,f,1,2,1948,8,791,1,1,1,8
19,59,22,39,f,1,2,1949,9,778,1,1,1,9
19,60,22,39,f,1,2,1950,3,890,1,1,1,3
19,61,22,39,f,1,2,1951,4,1249,0,1,1,6
19,62,22,39,f,1,2,1952,7,906,1,1,1,7
19,63,22,39,f,1,2,1953,7,871,1,1,1,7
19,64,22,39,f,1,2,1954,5,446,1,1,1,5
19,65,22,39,f,1,2,1955,1,819,1,1,1,1
19,66,22,39,f,1,2,1956,9,381,1,1,1,9
19,67,22,39,f,1,2,1957,7,676,0,1,1,1
19,68,22,39,f,1,2,1958,2,685,1,1,1,2
19,69,22,39,f,1,2,1959,3,659,1,1,1,3
19,70,22,39,f,1,2,1960,2,907,1,1,1,2
19,71,22,39,f,1,2,1961,5,970,1,1,1,5
19,72,22,39,f,1,2,1962,8,1259,1,1,1,8
19,73,22,39,f,1,2,1963,9,1281,1,1,1,9
19,74,22,39,f,1,2,1964,8,800,1,1,1,8
19,75,22,39,f,1,2,1965,6,2248,1,1,1,6
19,76,22,39,f,1,2,1966,4,522,1,1,1,4
19,77,22,39,f,1,2,1967,3,794,1,1,1,3
19,78,22,39,f,1,2,1968,4,737,1,1,1,4
19,79,22,39,f,1,2,1969,3,890,1,1,1,3
19,80,22,39,f,1,2,1970,9,538,1,1,1,9
19,81,22,39,f,1,2,1971,6,967,1,1,1,6
19,82,22,39,f,1,2,1972,2,905,0,1,1,7
19,83,22,39,f,1,2,1973,5,1501,1,1,1,5
19,84,22,39,f,1,2,1974,1,927,0,1,1,9
19,85,22,39,f,1,2,1975,7,805,1,1,1,7
19,86,22,39,f,1,2,1976,5,678,1,1,1,5
19,87,22,39,f,1,2,1977,4,557,1,1,1,4
19,88,22,39,f,1,2,1978,3,607,1,1,1,3
19,89,22,39,f,1,2,1979,4,778,0,1,1,1
19,90,22,39,f,1,2,1980,2,530,1,1,1,2
19,91,22,39,f,1,2,1981,3,586,1,1,1,3
19,92,22,39,f,1,2,1982,8,1000,0,1,1,7
19,93,22,39,f,1,2,1983,2,658,1,1,1,2
19,94,22,39,f,1,2,1984,3,1323,1,1,1,3
19,95,22,39,f,1,2,1985,4,633,0,1,1,3
19,96,22,39,f,1,2,1986,5,1036,1,1,1,5
19,97,22,39,f,1,2,1987,9,811,1,1,1,9
19,98,22,39,f,1,2,1988,7,1348,1,1,1,7
19,99,22,39,f,1,2,1989,1,1034,1,1,1,1
19,100,22,39,f,1,2,1990,7,440,1,1,1,7
19,101,22,39,f,1,2,1991,8,714,1,1,1,8
19,102,22,39,f,1,2,1992,2,606,0,1,1,9
19,103,22,39,f,1,2,1993,8,1250,0,1,1,9
19,104,22,39,f,1,2,1994,9,692,0,1,1,3
19,105,22,39,f,1,2,1995,6,687,0,1,1,5
20,1,22,20,f,1,1,1996,8,1679,1,2,1,8
20,2,22,20,f,1,1,1997,1,748,1,2,1,1
20,3,22,20,f,1,1,1998,2,1278,0,2,1,9
20,4,22,20,f,1,1,1999,3,615,1,2,1,3
20,5,22,20,f,1,1,2000,9,889,1,2,1,9
20,6,22,20,f,1,1,2001,9,1175,0,2,1,7
20,7,22,20,f,1,1,2002,3,1957,0,2,1,4
20,8,22,20,f,1,1,2003,9,843,1,2,1,9
20,9,22,20,f,1,1,2004,7,2682,0,2,1,3
20,10,22,20,f,1,1,2005,3,1457,1,2,1,3
20,11,22,20,f,1,1,2006,2,2024,1,2,1,2
20,12,22,20,f,1,1,2007,1,608,1,2,1,1
20,13,22,20,f,1,1,2008,3,1662,0,2,1,1
20,14,22,20,f,1,1,2009,7,964,1,2,1,7
20,15,22,20,f,1,1,2010,2,1030,1,2,1,2
20,16,22,20,f,1,1,2011,7,1021,1,2,1,7
20,17,22,20,f,1,1,2012,1,854,1,2,1,1
20,18,22,20,f,1,1,2013,7,590,0,2,1,6
20,19,22,20,f,1,1,2014,3,1701,1,2,1,3
20,20,22,20,f,1,1,2015,7,3969,0,2,1,6
20,21,22,20,f,1,1,2016,2,1312,0,2,1,9
20,22,22,20,f,1,1,2017,3,2609,0,2,1,6
20,23,22,20,f,1,1,2018,8,2590,0,2,1,4
20,24,22,20,f,1,1,2019,1,811,1,2,1,1
20,25,22,20,f,1,1,2020,1,579,1,2,1,1
20,26,22,20,f,1,1,2021,9,647,1,2,1,9
20,27,22,20,f,1,1,2022,8,1190,1,2,1,8
20,28,22,20,f,1,1,2023,3,2948,0,2,1,7
20,29,22,20,f,1,1,2024,4,1595,0,2,1,5
20,30,22,20,f,1,1,2025,6,973,0,2,1,9
20,31,22,20,f,1,1,2026,1,2013,0,2,1,5
20,32,22,20,f,1,1,2027,1,484,1,2,1,1
20,33,22,20,f,1,1,2028,4,1964,1,2,1,4
20,34,22,20,f,1,1,2029,7,2068,0,2,1,2
20,35,22,20,f,1,1,2030,1,754,1,2,1,1
20,36,22,20,f,1,1,2031,5,4054,1,2,1,5
20,37,22,20,f,1,1,2032,6,908,1,2,1,6
20,38,22,20,f,1,1,2033,7,501,1,2,1,7
20,39,22,20,f,1,1,2034,7,870,1,2,1,7
20,40,22,20,f,1,1,2035,3,635,1,2,1,3
20,41,22,20,f,1,1,2036,8,3875,0,2,1,7
20,42,22,20,f,1,1,2037,4,632,1,2,1,4
20,43,22,20,f,1,1,2038,3,446,1,2,1,3
20,44,22,20,f,1,1,2039,7,612,1,2,1,7
20,45,22,20,f,1,1,2040,6,2281,0,2,1,5
20,46,22,20,f,1,1,2041,3,435,1,2,1,3
20,47,22,20,f,1,1,2042,6,563,1,2,1,6
20,48,22,20,f,1,1,2043,7,546,1,2,1,7
20,49,22,20,f,1,1,2044,2,422,1,2,1,2
20,50,22,20,f,1,1,2045,5,558,1,2,1,5
20,51,22,20,f,1,1,2046,1,531,1,2,1,1
20,52,22,20,f,1,1,2047,5,1629,0,2,1,3
20,53,22,20,f,1,1,2048,1,366,1,2,1,1
20,54,22,40,f,1,2,2049,8,309,1,2,1,8
20,55,22,40,f,1,2,2050,4,595,1,2,1,4
20,56,22,40,f,1,2,2051,8,284,1,2,1,8
20,57,22,40,f,1,2,2052,7,128,1,2,1,7
20,58,22,40,f,1,2,2053,4,570,1,2,1,4
20,59,22,40,f,1,2,2054,3,2863,1,2,1,3
20,60,22,40,f,1,2,2055,3,559,1,2,1,3
20,61,22,40,f,1,2,2056,5,1028,1,2,1,5
20,62,22,40,f,1,2,2057,8,154,1,2,1,8
20,63,22,40,f,1,2,2058,4,555,1,2,1,4
20,64,22,40,f,1,2,2059,6,1309,1,2,1,6
20,65,22,40,f,1,2,2060,4,761,1,2,1,4
20,66,22,40,f,1,2,2061,9,1287,1,2,1,9
20,67,22,40,f,1,2,2062,7,583,1,2,1,7
20,68,22,40,f,1,2,2063,5,698,1,2,1,5
20,69,22,40,f,1,2,2064,3,683,1,2,1,3
20,70,22,40,f,1,2,2065,6,908,0,2,1,4
20,71,22,40,f,1,2,2066,3,1132,1,2,1,3
20,72,22,40,f,1,2,2067,4,702,1,2,1,4
20,73,22,40,f,1,2,2068,9,652,1,2,1,9
20,74,22,40,f,1,2,2069,4,446,1,2,1,4
20,75,22,40,f,1,2,2070,4,1347,0,2,1,5
20,76,22,40,f,1,2,2071,3,664,1,2,1,3
20,77,22,40,f,1,2,2072,2,355,1,2,1,2
20,78,22,40,f,1,2,2073,3,786,1,2,1,3
20,79,22,40,f,1,2,2074,9,812,1,2,1,9
20,80,22,40,f,1,2,2075,2,404,1,2,1,2
20,81,22,40,f,1,2,2076,8,2629,0,2,1,4
20,82,22,40,f,1,2,2077,7,1875,0,2,1,8
20,83,22,40,f,1,2,2078,8,558,1,2,1,8
20,84,22,40,f,1,2,2079,2,225,1,2,1,2
20,85,22,40,f,1,2,2080,1,384,0,2,1,2
20,86,22,40,f,1,2,2081,6,3232,1,2,1,6
20,87,22,40,f,1,2,2082,4,363,1,2,1,4
20,88,22,40,f,1,2,2083,6,596,1,2,1,6
20,89,22,40,f,1,2,2084,3,1842,1,2,1,3
20,90,22,40,f,1,2,2085,6,435,1,2,1,6
20,91,22,40,f,1,2,2086,5,1349,0,2,1,8
20,92,22,40,f,1,2,2087,5,469,1,2,1,5
20,93,22,40,f,1,2,2088,7,291,1,2,1,7
20,94,22,40,f,1,2,2089,1,244,1,2,1,1
20,95,22,40,f,1,2,2090,4,543,1,2,1,4
20,96,22,40,f,1,2,2091,9,2206,0,2,1,1
20,97,22,40,f,1,2,2092,7,539,1,2,1,7
20,98,22,40,f,1,2,2093,9,1288,0,2,1,8
20,99,22,40,f,1,2,2094,4,368,1,2,1,4
20,100,22,40,f,1,2,2095,1,375,1,2,1,1
20,101,22,40,f,1,2,2096,3,281,1,2,1,3
20,102,22,40,f,1,2,2097,1,447,1,2,1,1
20,103,22,40,f,1,2,2098,3,576,1,2,1,3
20,104,22,40,f,1,2,2099,8,986,1,2,1,8
20,105,22,40,f,1,2,2100,3,1900,0,2,1,1
